ScientificName,Family,Genus,Species,MaxN,Common,SpeciesCode,SurveyID,Site,Season,Year
Abudefduf vaigiensis,Pomacentridae,Abudefduf,vaigiensis,2,Indo-Pacific sergeant,abva,CR-OP04_E_S2021,OP-CR,Summer,2021
Abudefduf vaigiensis,Pomacentridae,Abudefduf,vaigiensis,1,Indo-Pacific sergeant,abva,SY-TP01_C_S2021,SY-TP,Summer,2021
Abudefduf vaigiensis,Pomacentridae,Abudefduf,vaigiensis,1,Indo-Pacific sergeant,abva,SY-TP27_C_S2021,SY-TP,Summer,2021
Abudefduf vaigiensis,Pomacentridae,Abudefduf,vaigiensis,2,Indo-Pacific sergeant,abva,CR-OP02_E_S2021,OP-CR,Summer,2021
Abudefduf vaigiensis,Pomacentridae,Abudefduf,vaigiensis,1,Indo-Pacific sergeant,abva,CR-OP01_E_S2021,OP-CR,Summer,2021
Abudefduf vaigiensis,Pomacentridae,Abudefduf,vaigiensis,1,Indo-Pacific sergeant,abva,SY-TP01_C_S2020,SY-TP,Summer,2020
Abudefduf vaigiensis,Pomacentridae,Abudefduf,vaigiensis,2,Indo-Pacific sergeant,abva,CR-OP01_C_S2020,OP-CR,Summer,2020
Abudefduf vaigiensis,Pomacentridae,Abudefduf,vaigiensis,1,Indo-Pacific sergeant,abva,CR-OP02_C_S2021,OP-CR,Summer,2021
Abudefduf vaigiensis,Pomacentridae,Abudefduf,vaigiensis,1,Indo-Pacific sergeant,abva,CR-OP01_C_S2021,OP-CR,Summer,2021
Abudefduf vaigiensis,Pomacentridae,Abudefduf,vaigiensis,1,Indo-Pacific sergeant,abva,SY-TP27_E_S2021,SY-TP,Summer,2021
Abudefduf vaigiensis,Pomacentridae,Abudefduf,vaigiensis,1,Indo-Pacific sergeant,abva,SY-TP15_C_S2021,SY-TP,Summer,2021
Abudefduf vaigiensis,Pomacentridae,Abudefduf,vaigiensis,2,Indo-Pacific sergeant,abva,CR-OP04_C_S2021,OP-CR,Summer,2021
Abudefduf vaigiensis,Pomacentridae,Abudefduf,vaigiensis,1,Indo-Pacific sergeant,abva,CR-OP01_E_S2020,OP-CR,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,1,Yellowfin Bream,acau,SY-TP15_E_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,4,Yellowfin Bream,acau,CR-OP10_C_S2020,OP-CR,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,SY-PH12_C_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Spridae,Acanthopagrus,australis,3,Yellowfin Bream,acau,CR-OP01_E_S2021,OP-CR,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,CR-OP04_C_S2020,OP-CR,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,1,Yellowfin Bream,acau,CR-OP04_C_S2021,OP-CR,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-PH04_O_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,4,Yellowfin Bream,acau,SY-TP55_C_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,5,Yellowfin Bream,acau,SY-PH02_C_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-PH08_O_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,9,Yellowfin Bream,acau,SY-TP15_C_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,5,Yellowfin Bream,acau,CR-OP05_O_S2020,OP-CR,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,SY-TP03_C_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,1,Yellowfin Bream,acau,SY-PH06_O_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,15,Yellowfin Bream,acau,SY-TP14_E_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,CR-OP07_C_S2021,OP-CR,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,SY-TP08_C_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,5,Yellowfin Bream,acau,SY-TP06_E_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-PH03_O_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,11,Yellowfin Bream,acau,SY-TP15_O_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,SY-PH06_E_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,SY-TP01_O_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,SY-PH08_O_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,1,Yellowfin Bream,acau,CR-OP09_C_S2021,OP-CR,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,1,Yellowfin Bream,acau,SY-PH02_C_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,SY-TP01_C_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,1,Yellowfin Bream,acau,SY-PH11_E_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-TP55_C_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,12,Yellowfin Bream,acau,SY-TP15_E_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,4,Yellowfin Bream,acau,SY-TP57_C_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,5,Yellowfin Bream,acau,SY-TP27_O_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,5,Yellowfin Bream,acau,SY-TP37_E_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,9,Yellowfin Bream,acau,SY-TP01_C_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,SY-TP55_O_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-PH02_O_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,CR-OP06_C_S2021,OP-CR,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,4,Yellowfin Bream,acau,SY-TP06_O_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,6,Yellowfin Bream,acau,SY-TP55_E_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,4,Yellowfin Bream,acau,SY-TP14_O_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-TP03_O_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,CR-OP08_O_S2021,OP-CR,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,CR-OP10_C_S2021,OP-CR,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-PH03_E_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,11,Yellowfin Bream,acau,SY-TP23_C_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,4,Yellowfin Bream,acau,CR-OP05_O_S2021,OP-CR,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,11,Yellowfin Bream,acau,SY-TP27_C_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,4,Yellowfin Bream,acau,CR-OP10_O_S2020,OP-CR,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,4,Yellowfin Bream,acau,CR-OP01_C_S2021,OP-CR,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,1,Yellowfin Bream,acau,CR-OP02_C_S2021,OP-CR,Summer,2021
Acanthopagrus australis,Spridae,Acanthopagrus,australis,4,Yellowfin Bream,acau,CR-OP08_E_S2021,OP-CR,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-PH03_O_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-TP55_E_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,4,Yellowfin Bream,acau,SY-TP23_E_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,8,Yellowfin Bream,acau,SY-TP06_C_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,9,Yellowfin Bream,acau,CR-OP01_O_S2020,OP-CR,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,1,Yellowfin Bream,acau,CR-OP09_E_S2021,OP-CR,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,CR-OP06_C_S2020,OP-CR,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,SY-TP57_E_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-PH09_E_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,1,Yellowfin Bream,acau,SY-TP08_O_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,SY-PH09_C_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,5,Yellowfin Bream,acau,SY-TP37_O_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,10,Yellowfin Bream,acau,CR-OP02_C_S2020,OP-CR,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,CR-OP02_E_S2021,OP-CR,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,SY-TP08_O_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,5,Yellowfin Bream,acau,CR-OP07_E_S2020,OP-CR,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,1,Yellowfin Bream,acau,SY-PH08_E_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,4,Yellowfin Bream,acau,SY-PH11_C_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,10,Yellowfin Bream,acau,SY-PH10_C_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-PH05_E_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,5,Yellowfin Bream,acau,SY-TP01_E_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,SY-PH01_C_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,SY-TP23_O_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,19,Yellowfin Bream,acau,SY-TP16_C_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-PH11_O_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-PH11_O_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,1,Yellowfin Bream,acau,CR-OP06_E_S2020,OP-CR,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-TP23_C_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,9,Yellowfin Bream,acau,CR-OP10_E_S2020,OP-CR,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,4,Yellowfin Bream,acau,SY-PH07_C_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,CR-OP01_O_S2021,OP-CR,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,CR-OP04_E_S2021,OP-CR,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,1,Yellowfin Bream,acau,SY-PH02_O_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-PH05_O_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,19,Yellowfin Bream,acau,CR-OP02_E_S2020,OP-CR,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,4,Yellowfin Bream,acau,SY-PH04_C_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,1,Yellowfin Bream,acau,SY-PH09_O_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,1,Yellowfin Bream,acau,SY-PH06_O_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,SY-TP37_E_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,SY-TP06_E_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,1,Yellowfin Bream,acau,SY-PH04_O_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-PH05_E_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,20,Yellowfin Bream,acau,SY-TP37_C_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-TP57_C_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,CR-OP05_C_S2021,OP-CR,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-TP27_E_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,5,Yellowfin Bream,acau,CR-OP01_C_S2020,OP-CR,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,4,Yellowfin Bream,acau,SY-PH04_E_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,1,Yellowfin Bream,acau,CR-OP06_O_S2020,OP-CR,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,4,Yellowfin Bream,acau,SY-PH01_E_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-TP57_O_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,1,Yellowfin Bream,acau,CR-OP07_E_S2021,OP-CR,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,SY-PH10_C_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-PH01_O_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,4,Yellowfin Bream,acau,CR-OP04_O_S2020,OP-CR,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-TP23_O_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-TP57_O_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,CR-OP01_E_S2020,OP-CR,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,10,Yellowfin Bream,acau,SY-TP14_C_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,1,Yellowfin Bream,acau,SY-PH10_E_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,CR-OP10_O_S2021,OP-CR,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,5,Yellowfin Bream,acau,SY-TP03_C_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,5,Yellowfin Bream,acau,CR-OP10_E_S2021,OP-CR,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-TP15_C_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,17,Yellowfin Bream,acau,SY-PH03_C_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,4,Yellowfin Bream,acau,SY-TP57_E_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,CR-OP09_C_S2020,OP-CR,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,4,Yellowfin Bream,acau,SY-PH12_O_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,SY-TP06_O_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,6,Yellowfin Bream,acau,SY-TP08_C_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,CR-OP07_O_S2021,OP-CR,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-TP16_O_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,5,Yellowfin Bream,acau,SY-PH06_C_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,11,Yellowfin Bream,acau,CR-OP04_O_S2021,OP-CR,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-PH02_E_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,1,Yellowfin Bream,acau,SY-PH10_O_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-PH01_O_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-TP37_C_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,4,Yellowfin Bream,acau,SY-TP23_E_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,6,Yellowfin Bream,acau,SY-PH05_C_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,6,Yellowfin Bream,acau,CR-OP07_O_S2020,OP-CR,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,7,Yellowfin Bream,acau,SY-PH02_E_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,7,Yellowfin Bream,acau,SY-TP16_C_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Spridae,Acanthopagrus,australis,4,Yellowfin Bream,acau,SY-PH08_E_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,CR-OP02_O_S2021,OP-CR,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-TP14_C_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,SY-TP03_E_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,1,Yellowfin Bream,acau,SY-TP15_O_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,6,Yellowfin Bream,acau,SY-TP27_C_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-TP06_C_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,6,Yellowfin Bream,acau,SY-PH03_E_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,CR-OP09_O_S2020,OP-CR,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,4,Yellowfin Bream,acau,SY-TP16_O_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,SY-PH12_E_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,7,Yellowfin Bream,acau,SY-PH12_C_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,23,Yellowfin Bream,acau,SY-TP14_O_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,1,Yellowfin Bream,acau,SY-TP27_O_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,1,Yellowfin Bream,acau,SY-TP03_O_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,1,Yellowfin Bream,acau,SY-PH10_E_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,4,Yellowfin Bream,acau,SY-TP37_O_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,8,Yellowfin Bream,acau,CR-OP06_O_S2021,OP-CR,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,5,Yellowfin Bream,acau,CR-OP09_O_S2021,OP-CR,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,9,Yellowfin Bream,acau,SY-PH08_C_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,CR-OP06_E_S2021,OP-CR,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,4,Yellowfin Bream,acau,SY-PH07_O_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,CR-OP07_C_S2020,OP-CR,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-TP03_E_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-PH05_O_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,1,Yellowfin Bream,acau,SY-TP14_E_S2021,SY-TP,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,6,Yellowfin Bream,acau,SY-PH04_C_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,SY-PH06_C_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-PH12_E_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,9,Yellowfin Bream,acau,SY-TP27_E_S2020,SY-TP,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,1,Yellowfin Bream,acau,SY-PH07_E_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-PH09_C_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,SY-PH09_E_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,3,Yellowfin Bream,acau,SY-PH07_O_S2020,SY-PH,Summer,2020
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-PH08_C_S2021,SY-PH,Summer,2021
Acanthopagrus australis,Sparidae,Acanthopagrus,australis,2,Yellowfin Bream,acau,SY-PH11_E_S2021,SY-PH,Summer,2021
Achoerodus viridis,Labridae,Achoerodus,viridis,1,Easten Blue Groper,acvi,CR-OP10_E_S2021,OP-CR,Summer,2021
Achoerodus viridis,Labridae,Achoerodus,viridis,1,Easten Blue Groper,acvi,CR-OP02_C_S2021,OP-CR,Summer,2021
Achoerodus viridis,Labridae,Achoerodus,viridis,2,Easten Blue Groper,acvi,CR-OP04_E_S2021,OP-CR,Summer,2021
Achoerodus viridis,Labridae,Achoerodus,viridis,1,Easten Blue Groper,acvi,CR-OP01_O_S2020,OP-CR,Summer,2020
Achoerodus viridis,Labridae,Achoerodus,viridis,2,Easten Blue Groper,acvi,CR-OP09_C_S2021,OP-CR,Summer,2021
Achoerodus viridis,Labridae,Achoerodus,viridis,1,Easten Blue Groper,acvi,CR-OP05_O_S2021,OP-CR,Summer,2021
Achoerodus viridis,Labridae,Achoerodus,viridis,2,Easten Blue Groper,acvi,CR-OP07_E_S2021,OP-CR,Summer,2021
Achoerodus viridis,Labridae,Achoerodus,viridis,2,Easten Blue Groper,acvi,CR-OP04_O_S2021,OP-CR,Summer,2021
Achoerodus viridis,Labridae,Achoerodus,viridis,1,Easten Blue Groper,acvi,CR-OP09_O_S2020,OP-CR,Summer,2020
Achoerodus viridis,Labridae,Achoerodus,viridis,1,Easten Blue Groper,acvi,SY-TP06_E_S2021,SY-TP,Summer,2021
Achoerodus viridis,Labridae,Achoerodus,viridis,2,Easten Blue Groper,acvi,CR-OP10_O_S2020,OP-CR,Summer,2020
Achoerodus viridis,Labridae,Achoerodus,viridis,1,Easten Blue Groper,acvi,CR-OP07_C_S2021,OP-CR,Summer,2021
Achoerodus viridis,Labridae,Achoerodus,viridis,3,Easten Blue Groper,acvi,CR-OP09_E_S2021,OP-CR,Summer,2021
Achoerodus viridis,Labridae,Achoerodus,viridis,2,Easten Blue Groper,acvi,CR-OP10_O_S2021,OP-CR,Summer,2021
Achoerodus viridis,Labridae,Achoerodus,viridis,1,Easten Blue Groper,acvi,CR-OP10_E_S2020,OP-CR,Summer,2020
Achoerodus viridis,Labridae,Achoerodus,viridis,1,Easten Blue Groper,acvi,CR-OP05_C_S2021,OP-CR,Summer,2021
